sampleid,location,county,state,full_state,date_collect,sampletype,collection,consumed,expectedsubstance,expect_opioid,expect_fentanyl,expect_xylazine,expect_stimulant,expect_benzo,expect_meth,expect_cocaine,expect_cannabis,expect_hall,color,bright_color,texture,tar,pill,powder,plant,crystals,lustre,sensations,sen_strength,sen_weird,sen_hall,sen_up,sen_down,sen_nice,sen_long,sen_burn,sen_skin,sen_seizure,texture_notes,sensation_notes,overdose,od,overdose_notes,fatal_od,confirmatory,date_complete,primary,trace,lab_null,lab_num_substances_any,lab_num_substances,lab_fentanyl,lab_fentanyl_any,lab_xylazine,lab_xylazine_any,lab_xylazine_trace,lab_meth,lab_meth_any,lab_cocaine,lab_cocaine_any,lab_caffeine,lab_gabapentin,lab_levamisole_any,lab_mdma,lab_tramadol,lab_carfentanil,lab_carfentanil_any,lab_ketamine_any,lab_ketamine,lab_designer_benzos_any,lab_benzos_any,lab_nitazenes_any,lab_opiates_opioids_any,lab_synthetic_cannabinoids_any,lab_meth_impurities_any,lab_mdma_impurities_any,lab_cocaine_impurities_any,lab_common_cuts_any,lab_heroin_impurities_any,lab_cannabinoids_any,lab_fentanyl_impurities_any,lab_pf_fent_impurities_any,lab_substituted_cathinones_any,state_county,statefips,countyfips_3,countyfips,tracestim,category,program
"300692","Phoenix","Maricopa County","AZ","Arizona","14Sep2022","cotton","cotton",1,"heroin",1,0,0,0,0,0,0,0,0,"light brown",0,"powder; chunky",,,1,,,"","weaker","weaker",,,,,,,,,,"","","not overdose related","not involved","",,0,"20Sep2022",1,1,,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"AZ | MARICOPA",4,13,4013,1,"",10
"300696","Wilmington","New Hanover County","NC","North Carolina","01Feb2023","unknown","unknown",0,"unknown",0,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,"","unknown, geled in cooker, participant did not use","involved in OD","Overdose reported","bag stamp was involved in multiple deaths",1,0,"21Mar2023",1,1,,7,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"NC | NEW HANOVER",37,129,37129,1,"",15
"300108","Wilmington","New Hanover County","NC","North Carolina","30Mar2022","spatula","spatula",0,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","","",,,,,,,,,,"","","not overdose related","not involved","",,0,"21Apr2022",1,1,,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | NEW HANOVER",37,129,37129,0,"Methamphetamine",17
"300417","Wilmington","New Hanover County","NC","North Carolina","12Jul2022","spatula","spatula",1,"heroin; fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","stronger","stronger",,,,,,,1,,,"","burned when I sniffed it","unknown","","strong enough to I warn people every time",,0,"16Aug2022",1,1,,7,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | NEW HANOVER",37,129,37129,1,"",15
"300667","Wilmington","New Hanover County","NC","North Carolina","15Nov2022","swab","swab",0,"unknown",0,0,0,0,0,0,0,0,0,"light brown",0,"powder; dull",,,1,,,"dull","","",,,,,,,,,,"","","unknown","","",,0,"05Jan2023",1,1,,9,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"NC | NEW HANOVER",37,129,37129,1,"",15
"400244","Pitt County","Pitt County","NC","North Carolina","07Jan2023","swab","swab",0,"unknown",0,0,0,0,0,0,0,0,0,"",0,"",,,,,,"","","",,,,,,,,,,"","","unknown","","",,0,"12Jan2023",1,0,,2,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | PITT",37,147,37147,0,"Both",41
"300460","Greenville","Pitt County","NC","North Carolina","20Nov2022","unknown","unknown",0,"unknown",0,0,0,0,0,0,0,0,0,"brown",0,"liquid",,,,,,"","","",,,,,,,,,,"brown liquid washed from syringe","","unknown","","",,0,"23Nov2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | PITT",37,147,37147,0,"Methamphetamine",41
"300480","Greenville","Pitt County","NC","North Carolina","08Aug2022","swab","swab",1,"heroin",1,0,0,0,0,0,0,0,0,"white",0,"powder; flaky",,,1,,,"","normal","normal",,,,,,,,,,"","","not overdose related","not involved","",,0,"16Aug2022",1,1,,6,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,"NC | PITT",37,147,37147,0,"Cocaine",41
"400266","Pitt County","Pitt County","NC","North Carolina","07Jan2023","swab","swab",0,"unknown",0,0,0,0,0,0,0,0,0,"",0,"",,,,,,"","","",,,,,,,,,,"","","unknown","","",,0,"11Jan2023",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | PITT",37,147,37147,0,"Methamphetamine",41
"300498","Greenville","Pitt County","NC","North Carolina","06Aug2022","spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"powder; dull",,,1,,,"dull","weird","",1,,,,,,,,,"","","not overdose related","not involved","",,0,"16Aug2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | PITT",37,147,37147,0,"Methamphetamine",41
"300422","Greenville","Pitt County","NC","North Carolina","20Nov2022","swab","swab",0,"unknown",0,0,0,0,0,0,0,0,0,"brown",0,"",,,,,,"","","",,,,,,,,,,"washed from syringe","","unknown","","",,0,"28Nov2022",1,1,,6,4,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | PITT",37,147,37147,1,"",41
"300476","Greenville","Pitt County","NC","North Carolina","19Nov2022","unknown","unknown",1,"fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; flaky",,,1,,,"","normal","normal",,,,,,,,,,"","","not overdose related","not involved","",,0,"28Nov2022",1,1,,8,5,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,"NC | PITT",37,147,37147,1,"",41
"400264","Greenville","Pitt County","NC","North Carolina","11Feb2023","swab","swab",1,"heroin; fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,"","","unknown","","",,0,"16Mar2023",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | PITT",37,147,37147,0,"Methamphetamine",41
"300490","Grifton","Pitt County","NC","North Carolina","19Nov2022","unknown","unknown",1,"heroin",1,0,0,0,0,0,0,0,0,"tan",0,"powder; flaky",,,1,,,"","normal","normal",,,,,,,,,,"","","not overdose related","not involved","",,0,"28Nov2022",1,1,,9,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"NC | PITT",37,147,37147,1,"",41
"400249","Pitt County","Pitt County","NC","North Carolina","18Feb2023","swab","swab",0,"unknown",0,0,0,0,0,0,0,0,0,"",0,"powder",,,1,,,"","","",,,,,,,,,,"","","unknown","","",,0,"21Mar2023",1,1,,6,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"NC | PITT",37,147,37147,0,"Methamphetamine",41
"300486","Greenville","Pitt County","NC","North Carolina","23Jul2022","spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystals",,,,,1,"","normal","normal",,,,,,,,,,"","","not overdose related","not involved","",,0,"27Jul2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | PITT",37,147,37147,0,"Methamphetamine",41
"400209","Greenville","Pitt County","NC","North Carolina","11Feb2023","swab","swab",1,"heroin; fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,"","","unknown","","",,0,"16Mar2023",1,1,,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"NC | PITT",37,147,37147,0,"Cocaine",41
"300423","Greenville","Pitt County","NC","North Carolina","19Nov2022","unknown","unknown",1,"heroin",1,0,0,0,0,0,0,0,0,"purple",1,"powder; shiny",,,1,,,"shiny","normal","normal",,,,,,,,,,"","","unknown","","",,0,"28Nov2022",1,1,,7,3,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | PITT",37,147,37147,1,"",41
"300412","Greenville","Pitt County","NC","North Carolina","06Aug2022","spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"powder; dull",,,1,,,"dull","normal","normal",,,,,,,,,,"","","not overdose related","not involved","",,0,"16Aug2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | PITT",37,147,37147,0,"Methamphetamine",41
"300646","Ramseur","Randolph County","NC","North Carolina","14Oct2022","cotton","cotton",1,"heroin",1,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,"","","not overdose related","not involved","",,0,"24Oct2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | RANDOLPH",37,151,37151,0,"Methamphetamine",5
"300609","Ramseur","Randolph County","NC","North Carolina","14Oct2022","spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"brown",0,"crystals",,,,,1,"","normal","normal",,,,,,,,,,"","","not overdose related","not involved","",,0,"19Oct2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | RANDOLPH",37,151,37151,0,"Methamphetamine",5
"300459","Randleman","Randolph County","NC","North Carolina","05Jul2022","cotton","cotton",1,"heroin; fentanyl",1,1,0,0,0,0,0,0,0,"brown",0,"powder; chunky",,,1,,,"","nice; stronger; more down","stronger",,,,1,1,,,,,"","","unknown","","went out for 15 minutes or so but more up on my own",,0,"18Jul2022",1,1,,10,9,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,"NC | RANDOLPH",37,151,37151,0,"Methamphetamine",5
"300568","Asheboro","Randolph County","NC","North Carolina","15Aug2022","spatula","spatula",1,"fentanyl; methamphetamine",1,1,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","more down","",,,,1,,,,,,"","person went out immediately and took 2 Narcan to bring back. Was suppose to be just meth","involved in OD","Overdose reported","",,0,"28Aug2022",1,1,,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | RANDOLPH",37,151,37151,0,"Methamphetamine",5
"300598","Asheboro","Randolph County","NC","North Carolina","27Aug2022","cotton","cotton",1,"heroin; fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","normal; weaker","weaker",,,,,,,,,,"","short time","not overdose related","not involved","",,0,"07Sep2022",1,1,,12,7,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,"NC | RANDOLPH",37,151,37151,0,"Methamphetamine",5
"300507","Asheboro","Randolph County","NC","North Carolina","15Aug2022","cotton","cotton",1,"fentanyl; methamphetamine",1,1,0,1,0,1,0,0,0,"white",0,"crystals; powder",,,1,,1,"","stronger; more up","stronger",,,1,,,,,,,"","speedball","not overdose related","not involved","",,0,"25Aug2022",1,1,,5,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | RANDOLPH",37,151,37151,1,"",5
"300637","Asheboro","Randolph County","NC","North Carolina","23Sep2022","cotton","cotton",1,"heroin; fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,"","","not overdose related","not involved","",,0,"28Sep2022",1,1,,6,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | RANDOLPH",37,151,37151,1,"",5
"300483","Sophia","Randolph County","NC","North Carolina","04Aug2022","swab","swab",1,"heroin",1,0,0,0,0,0,0,0,0,"blue; purple",1,"powder",,,1,,,"","weird; stronger; more down","stronger",1,,,1,,,,,,"","","unknown","","",,0,"16Aug2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | RANDOLPH",37,151,37151,0,"Methamphetamine",5
"300455","Asheboro","Randolph County","NC","North Carolina","05Jul2022","cotton","cotton",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","normal","normal",,,,,,,,,,"","","not overdose related","not involved","",,0,"18Jul2022",1,1,,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"NC | RANDOLPH",37,151,37151,0,"Methamphetamine",5
"300462","Asheboro","Randolph County","NC","North Carolina","05Jul2022","swab","swab",1,"heroin; fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,"","more down","",,,,1,,,,,,"","caused overdose + 4 narcans","involved in OD","Overdose reported","",,0,"18Jul2022",1,1,,7,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,"NC | RANDOLPH",37,151,37151,1,"",5
"300508","Levelcross","Randolph County","NC","North Carolina","18Aug2022","cotton","cotton",1,"heroin",1,0,0,0,0,0,0,0,0,"",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,"","","not overdose related","not involved","",,0,"25Aug2022",1,1,,6,3,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"NC | RANDOLPH",37,151,37151,1,"",5
"300624","Randleman","Randolph County","NC","North Carolina","23Sep2022","swab","swab",0,"fentanyl",1,1,0,0,0,0,0,0,0,"",0,"",,,,,,"","","",,,,,,,,,,"","","unknown","","",,0,"28Sep2022",1,1,,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"NC | RANDOLPH",37,151,37151,0,"Methamphetamine",5
"300602","Asheboro","Randolph County","NC","North Carolina","14Sep2022","cotton","cotton",1,"heroin; fentanyl",1,1,0,0,0,0,0,0,0,"",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,"","","not overdose related","not involved","",,0,"28Sep2022",1,1,,12,10,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,"NC | RANDOLPH",37,151,37151,0,"Methamphetamine",5
"300757","Asheboro","Randolph County","NC","North Carolina","01Nov2022","swab","swab",1,"heroin",1,0,0,0,0,0,0,0,0,"gray",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,"","","not overdose related","not involved","",,0,"29Nov2022",1,1,,8,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"NC | RANDOLPH",37,151,37151,1,"",5
"300622","Randleman","Randolph County","NC","North Carolina","23Sep2022","swab","swab",1,"heroin; fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","weird; stronger; long; unpleasant","stronger",1,,,,,1,,,,"","","unknown","","",,0,"28Sep2022",1,1,,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"NC | RANDOLPH",37,151,37151,0,"Methamphetamine",5
"300522","Asheboro","Randolph County","NC","North Carolina","27Aug2022","cotton","cotton",1,"heroin; fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"blue",1,"powder; chunky",,,1,,,"","more down; stronger","stronger",,,,1,,,,,,"","many overdoses","involved in OD","Overdose reported","strongest ever seen",,0,"07Sep2022",1,1,,15,8,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,"NC | RANDOLPH",37,151,37151,1,"",5
"300431","Randleman","Randolph County","NC","North Carolina","06Jul2022","cotton","cotton",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","normal; nice","normal",,,,,1,,,,,"","","not overdose related","not involved","",,0,"18Jul2022",1,0,,5,5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | RANDOLPH",37,151,37151,0,"Methamphetamine",5
"300774","Randleman","Randolph County","NC","North Carolina","17Nov2022","swab","swab",1,"fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","normal; stronger","stronger",,,,,,,,,,"","","not overdose related","not involved","",,0,"01Dec2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | RANDOLPH",37,151,37151,0,"Methamphetamine",5
"300432","Randleman","Randolph County","NC","North Carolina","06Jul2022","cotton","cotton",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","normal; long; more up","normal",,,1,,,1,,,,"","","not overdose related","not involved","",,0,"18Jul2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | RANDOLPH",37,151,37151,0,"Methamphetamine",5
"300504","Asheboro","Randolph County","NC","North Carolina","27Aug2022","cotton","cotton",1,"heroin; fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"purple",1,"powder; chunky",,,1,,,"","stronger; more down","stronger",,,,1,,,,,,"","knocks you straight out","involved in OD","Overdose reported","many overdoses very strong",,0,"07Sep2022",1,1,,15,8,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,"NC | RANDOLPH",37,151,37151,1,"",5
"300714","Randleman","Randolph County","NC","North Carolina","15Nov2022","swab","swab",1,"heroin",1,0,0,0,0,0,0,0,0,"tan",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,"","","not overdose related","not involved","",,0,"29Nov2022",1,1,,5,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | RANDOLPH",37,151,37151,1,"",5
"300492","Sophia","Randolph County","NC","North Carolina","04Aug2022","spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","weird; long; more down; hallucinations","",1,1,,1,,1,,,,"","went out on this but didn't use Narcan. Very new effects for this person","unknown","Overdose reported","This was residue after smoking",,0,"16Aug2022",1,1,,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | RANDOLPH",37,151,37151,0,"Methamphetamine",5
"300453","Sophia","Randolph County","NC","North Carolina","04Aug2022","cotton","cotton",1,"fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","stronger; long; more down","stronger",,,,1,,1,,,,"","","involved in OD","Overdose reported","7 narcans on 1, 3 on another",,0,"16Aug2022",1,1,,5,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | RANDOLPH",37,151,37151,0,"Methamphetamine",5
"300731","Asheboro","Randolph County","NC","North Carolina","02Nov2022","swab","swab",1,"heroin",1,0,0,0,0,0,0,0,0,"brown",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,"","","not overdose related","not involved","",,0,"29Nov2022",1,1,,16,10,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,"NC | RANDOLPH",37,151,37151,0,"Cocaine",5
"300467","Asheboro","Randolph County","NC","North Carolina","25Jul2022","unknown","unknown",1,"LSD",0,0,0,0,0,0,0,0,1,"red",1,"paper blotter",,,,,,"","weird; long; hallucinations","",1,1,,,,1,,,,"","","not overdose related","not involved","was afraid to do, thinks it was laced with something not just LSD",,0,"25Aug2022",1,0,,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | RANDOLPH",37,151,37151,0,"Cocaine",5
"300607","Trinity","Randolph County","NC","North Carolina","14Oct2022","cotton","cotton",1,"heroin; fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","normal; stronger","stronger",,,,,,,,,,"","","unknown","","",,0,"19Oct2022",1,1,,6,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | RANDOLPH",37,151,37151,1,"",5
"300789","Asheboro","Randolph County","NC","North Carolina","02Nov2022","cotton","cotton",1,"heroin; fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"tan",0,"",,,,,,"","weird; stronger; long; unpleasant; more down","stronger",1,,,1,,1,,,,"","several OD's","involved in OD","Overdose reported","",,0,"29Nov2022",1,0,,6,6,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | RANDOLPH",37,151,37151,0,"Methamphetamine",5
"300783","Asheboro","Randolph County","NC","North Carolina","12Oct2022","swab","swab",1,"heroin; fentanyl; methamphetamine",1,1,0,1,0,1,0,0,0,"white",0,"powder",,,1,,,"","mixed","",,,,,,,,,,"","","not overdose related","not involved","",,0,"24Oct2022",1,1,,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"NC | RANDOLPH",37,151,37151,0,"Methamphetamine",5
"300699","Ramseur","Randolph County","NC","North Carolina","23Sep2022","swab","swab",1,"heroin; fentanyl",1,1,0,0,0,0,0,0,0,"brown",0,"powder",,,1,,,"","weird; stronger; long; more down","stronger",1,,,1,,1,,,,"","","involved in OD","Overdose reported","",,0,"28Sep2022",1,1,,10,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"NC | RANDOLPH",37,151,37151,1,"",5
"300497","Asheboro","Randolph County","NC","North Carolina","06Jul2022","swab","swab",1,"heroin",1,0,0,0,0,0,0,0,0,"darker white",1,"powder",,,1,,,"","normal","normal",,,,,,,,,,"","","not overdose related","not involved","",,0,"18Jul2022",1,1,,9,6,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"NC | RANDOLPH",37,151,37151,0,"Methamphetamine",5
"300491","Sophia","Randolph County","NC","North Carolina","07Jul2022","swab","swab",1,"heroin",1,0,0,0,0,0,0,0,0,"tan",0,"powder",,,1,,,"","nice; stronger","stronger",,,,,1,,,,,"","","not overdose related","not involved","",,0,"18Jul2022",1,1,,4,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,"NC | RANDOLPH",37,151,37151,0,"Methamphetamine",5
"300650","Asheboro","Randolph County","NC","North Carolina","13Oct2022","spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","normal","normal",,,,,,,,,,"","","not overdose related","not involved","",,0,"19Oct2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | RANDOLPH",37,151,37151,0,"Methamphetamine",5
"300632","Ramseur","Randolph County","NC","North Carolina","14Oct2022","cotton","cotton",1,"heroin",1,0,0,0,0,0,0,0,0,"tan",0,"powder; chunky",,,1,,,"","normal; stronger","stronger",,,,,,,,,,"","","not overdose related","not involved","",,0,"24Oct2022",1,0,,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | RANDOLPH",37,151,37151,0,"Methamphetamine",5
"300759","Ramseur","Randolph County","NC","North Carolina","14Oct2022","cotton","cotton",1,"heroin",1,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,"","","not overdose related","not involved","",,0,"19Oct2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | RANDOLPH",37,151,37151,0,"Methamphetamine",5
"300606","Franklinville","Randolph County","NC","North Carolina","23Sep2022","cotton","cotton",1,"heroin; fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","stronger; long; more down","stronger",1,,,1,,1,,,,"","made me sick","involved in OD","Overdose reported","2 at least",,0,"28Sep2022",1,1,,10,8,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,"NC | RANDOLPH",37,151,37151,1,"",5
"300493","Asheboro","Randolph County","NC","North Carolina","18Jul2022","cotton","cotton",1,"heroin; fentanyl; benzodiazepine; Unknown",1,1,0,0,1,0,1,0,0,"brown",0,"powder; dull",,,1,,,"dull","normal","normal",,,,,,,,,,"","makes me fail for everything at PO except cocaine","not overdose related","not involved","",,0,"16Aug2022",1,1,,13,11,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,"NC | RANDOLPH",37,151,37151,0,"Methamphetamine",5
"300773","Randleman","Randolph County","NC","North Carolina","17Nov2022","swab","swab",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","normal","normal",,,,,,,,,,"","","not overdose related","not involved","",,0,"02Dec2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | RANDOLPH",37,151,37151,0,"Methamphetamine",5
"300458","Randleman","Randolph County","NC","North Carolina","05Jul2022","cotton","cotton",1,"heroin",1,0,0,0,0,0,0,0,0,"brown",0,"powder",,,1,,,"","normal; nice; stronger","stronger",,,,,1,,,,,"","","not overdose related","not involved","",,0,"18Jul2022",1,0,,8,8,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"NC | RANDOLPH",37,151,37151,0,"Methamphetamine",5
