sampleid,location,county,state,full_state,date_collect,sampletype,collection,consumed,expectedsubstance,expect_opioid,expect_fentanyl,expect_xylazine,expect_stimulant,expect_benzo,expect_meth,expect_cocaine,expect_cannabis,expect_hall,color,bright_color,texture,tar,pill,powder,plant,crystals,lustre,sensations,sen_strength,sen_weird,sen_hall,sen_up,sen_down,sen_nice,sen_long,sen_burn,sen_skin,sen_seizure,texture_notes,sensation_notes,overdose,od,overdose_notes,fatal_od,confirmatory,date_complete,lab_num_substances_any,lab_num_substances,lab_null,lab_fentanyl,lab_fentanyl_any,lab_xylazine,lab_xylazine_any,lab_xylazine_trace,lab_meth,lab_meth_any,lab_cocaine,lab_cocaine_any,lab_caffeine,lab_gabapentin,lab_levamisole_any,lab_mdma,lab_tramadol,lab_carfentanil,lab_carfentanil_any,lab_ketamine_any,lab_ketamine,lab_btmps_any,lab_btmps,lab_opioid,lab_opioid_any,lab_synthetic_cannabinoid,lab_synthetic_cannabinoid_any,lab_potent_benzodiazepine,lab_potent_benzodiazepine_any,lab_benzodiazepine,lab_benzodiazepine_any,lab_nitazene,lab_nitazene_any,lab_meth_impurities_any,lab_mdma_impurities_any,lab_cocaine_impurities_any,lab_common_cuts_any,lab_heroin_impurities_any,lab_cannabinoids_any,lab_fentanyl_impurities_any,lab_pf_fent_impurities_any,lab_substituted_cathinones_any,state_county,statefips,countyfips_3,countyfips
"600657","Bend","Deschutes County","OR","Oregon","05jan2024","swab","swab","taken","fentanyl",1,1,0,0,0,0,0,0,0,"black",0,"",,,,,,"","normal","normal",,,,,,,,,,,"","unknown",,,,0,"29feb2024",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | DESCHUTES COUNTY",41,17,41017
"600669","Bend","Deschutes County","OR","Oregon","25jul2024","spatula","spatula","taken","fentanyl",1,1,0,0,1,0,0,0,0,"white",0,"powder; shiny",,,1,,,"shiny","","",,,,,,,,,,,"feels like it has benzo","not overdose related",0,,,0,"12aug2024",4,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"OR | DESCHUTES COUNTY",41,17,41017
"600700","Bend","Deschutes County","OR","Oregon","25jul2024","swab","swab","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; dull",,,1,,,"dull","weaker","weaker",,,,,,,,,,,"tastes like monk fruit, adulterated","not overdose related",0,,,0,"12aug2024",6,3,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"OR | DESCHUTES COUNTY",41,17,41017
"600701","Bend","Deschutes County","OR","Oregon","08may2025","spatula","spatula","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystals",,,,,1,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,0,"16jun2025",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | DESCHUTES COUNTY",41,17,41017
"600746","Bend","Deschutes County","OR","Oregon","18jan2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"blue; white",1,"powder",,,1,,,"","weird; sedating; more down","",1,,,1,,,,,,,"","unknown",,,,0,"29feb2024",3,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | DESCHUTES COUNTY",41,17,41017
"600799","Bend","Deschutes County","OR","Oregon","25jan2024","swab","swab","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"clear; white",0,"crystals; powder",,,1,,1,"","weaker; unusual taste","weaker",,,,,,,,,,,"tastes like antiseptic","not overdose related",0,,,0,"23feb2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | DESCHUTES COUNTY",41,17,41017
"601547","Eugene","Lane County","OR","Oregon","14aug2024","spatula","spatula","unused","ketamine",0,0,0,0,0,0,0,0,1,"white",0,"oil/wax",,,,,,"","","",,,,,,,,,,,"not used before testing","not overdose related",0,,,0,"04sep2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"601626","Eugene","Lane County","OR","Oregon","31jul2024","spatula","spatula","taken","cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,0,"04sep2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"601708","Eugene","Lane County","OR","Oregon","16aug2024","spatula","spatula","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","","",,,,,,,,,,,"not yet used","not overdose related",0,,,0,"04sep2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"601742","Eugene","Lane County","OR","Oregon","14aug2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"fine; powder",,,1,,,"","sedating","",,,,,,,,,,,"","not overdose related",0,,,0,"10sep2024",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"601861","Eugene","Lane County","OR","Oregon","08aug2024","swab","swab","taken","fentanyl; BTMPS",1,1,0,0,0,0,0,0,0,"white",0,"waxy",,,,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,0,"05sep2024",4,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | LANE COUNTY",41,39,41039
"602001","Eugene","Lane County","OR","Oregon","05nov2024","spatula","spatula","taken","cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder; flaky",,,1,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,0,"26nov2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"602006","Bend","Deschutes County","OR","Oregon","25sep2024","swab","swab","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"powder; dull; crumbly",,,1,,,"dull","weird; unpleasant","",1,,,,,,,,,,"coughing plastic taste","not overdose related",0,,,0,"04oct2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | DESCHUTES COUNTY",41,17,41017
"602046","Eugene","Lane County","OR","Oregon","14nov2024","spatula","spatula","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"clear; white",0,"crystals",,,,,1,"","","",1,,,,,,,,,,"dope sick after using","not overdose related",0,,,0,"26nov2024",2,2,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"602054","Eugene","Lane County","OR","Oregon","22oct2024","spatula","spatula","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"clear; white",0,"crystals",,,,,1,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,0,"04nov2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"602055","Eugene","Lane County","OR","Oregon","13sep2024","spatula","spatula","unused","unknown",0,0,0,0,0,0,0,0,0,"white",0,"powder; flaky",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,0,"01oct2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"602070","Eugene","Lane County","OR","Oregon","08nov2024","pill","pill","unused","unknown",0,0,0,0,0,0,0,0,0,"pink; clear",0,"capsule",,1,,,,"","","",,,,,,,,,,,"","not overdose related",0,,,0,"03dec2024",2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"602105","Eugene","Lane County","OR","Oregon","09oct2024","spatula","spatula","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"rock; crystals",,,,,1,"","long","",,,,,,1,,,,,"","not overdose related",0,,,0,"04nov2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"602135","Eugene","Lane County","OR","Oregon","16oct2024","spatula","spatula","unused","unknown",0,0,0,0,0,0,0,0,0,"yellow; white",1,"powder; chunky",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,0,"04nov2024",2,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"602149","Eugene","Lane County","OR","Oregon","19sep2024","spatula","spatula","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,0,"15oct2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"602158","Eugene","Lane County","OR","Oregon","28oct2024","spatula","spatula","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"clear; white",0,"crystals",,,,,1,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,0,"27nov2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"602177","Eugene","Lane County","OR","Oregon","16oct2024","spatula","spatula","unused","unknown",0,0,0,0,0,0,0,0,0,"yellow",1,"powder; chunky",,,1,,,"","","",,,,,,,,,,,"","not overdose related",0,,,0,"30oct2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"602226","Eugene","Lane County","OR","Oregon","17sep2024","spatula","spatula","taken","fentanyl; weed",1,1,0,0,0,0,0,1,0,"gray",0,"sticky; powder; clumpy",,,1,,,"","","",,,,,,,,,,,"delayed effect, mild","not overdose related",0,,,0,"01oct2024",2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"OR | LANE COUNTY",41,39,41039
"602260","Eugene","Lane County","OR","Oregon","12nov2024","pill","pill","unused","unknown",0,0,0,0,0,0,0,0,0,"blue; white",1,"pill",,1,,,,"","","",,,,,,,,,,,"","not overdose related",0,,,0,"26nov2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"602271","Eugene","Lane County","OR","Oregon","21aug2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"tan",0,"powder; chunky",,,1,,,"","weaker","weaker",,,,,,,,,,,"","not overdose related",0,,,0,"07oct2024",7,4,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | LANE COUNTY",41,39,41039
"602286","Eugene","Lane County","OR","Oregon","08nov2024","pill","pill","unused","unknown",0,0,0,0,0,0,0,0,0,"gray",0,"pill",,1,,,,"","","",,,,,,,,,,,"","not overdose related",0,,,0,"26nov2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"602289","Eugene","Lane County","OR","Oregon","04oct2024","spatula","spatula","unused","cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder; flaky",,,1,,,"","","",,,,,,,,,,,"","not overdose related",0,,,0,"11oct2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"602306","Eugene","Lane County","OR","Oregon","07nov2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; dull",,,1,,,"dull","long; stronger","stronger",,,,,,1,,,,,"","not overdose related",0,,,0,"02dec2024",2,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | LANE COUNTY",41,39,41039
"602333","Eugene","Lane County","OR","Oregon","17sep2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"gray; white",0,"powder; chunky",,,1,,,"","weaker","weaker",,,,,,,1,,,,"short, tasted and smelled like heroin when burned","not overdose related",0,,,0,"11oct2024",4,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"OR | LANE COUNTY",41,39,41039
"602338","Eugene","Lane County","OR","Oregon","06nov2024","pill","pill","unused","unknown",0,0,0,0,0,0,0,0,0,"red",1,"pill",,1,,,,"","","",,,,,,,,,,,"","not overdose related",0,,,0,"26nov2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"602347","Eugene","Lane County","OR","Oregon","23sep2024","unknown","unknown","taken","heroin",1,0,0,0,0,0,0,0,0,"black",0,"tar",1,,,,,"","weaker","weaker",,,,,,,,,,,"short","not overdose related",0,,,0,"11oct2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"602350","Eugene","Lane County","OR","Oregon","16sep2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; dull",,,1,,,"dull","stronger","stronger",,,,,,,,,,,"very strong compared to usual fentanyl supply","involved in OD",1,,,0,"30sep2024",3,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | LANE COUNTY",41,39,41039
"602359","Eugene","Lane County","OR","Oregon","19sep2024","spatula","spatula","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystals",,,,,1,"","weird","",1,,,,,,,,,,"short","not overdose related",0,,,0,"15oct2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"602361","Eugene","Lane County","OR","Oregon","16sep2024","spatula","spatula","unused","methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystals",,,,,1,"","","",,,,,,,,,,,"","not overdose related",0,,,0,"01oct2024",2,2,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"602378","La Pine","Deschutes County","OR","Oregon","01may2025","spatula","spatula","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"yellow; white",1,"crystals",,,,,1,"","sedating","",,,,,,,,,,,"","not overdose related",0,,,0,"16jun2025",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | DESCHUTES COUNTY",41,17,41017
"602406","Eugene","Lane County","OR","Oregon","06nov2024","pill","pill","unused","unknown",0,0,0,0,0,0,0,0,0,"pink",1,"pill",,1,,,,"","","",,,,,,,,,,,"","not overdose related",0,,,0,"26nov2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"602407","Eugene","Lane County","OR","Oregon","07nov2024","spatula","spatula","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","stronger","stronger",,,,,,,,,,,"","not overdose related",0,,,0,"26nov2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"602431","Bend","Deschutes County","OR","Oregon","15aug2024","swab","swab","taken","DMT",0,0,0,0,0,0,0,0,1,"white",0,"crystals; flaky; shiny",,,,,1,"shiny","normal","normal",,,,,,,,,,,"but a little different","not overdose related",0,,,0,"08oct2024",2,2,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | DESCHUTES COUNTY",41,17,41017
"602445","La Pine","Deschutes County","OR","Oregon","01feb2025","liquid","liquid","taken","unknown",0,0,0,0,0,0,0,0,0,"clear; white",0,"chunky",,,,,,"","sedating; unusual taste; more down","",,,,1,,,,,,,"unexpected experience from wine. Slept/sedated for 12 hrs.","not overdose related",0,,,0,"17mar2025",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | DESCHUTES COUNTY",41,17,41017
"602447","Eugene","Lane County","OR","Oregon","16oct2024","spatula","spatula","taken","cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder; flaky",,,1,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,0,"30oct2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"602545","Eugene","Lane County","OR","Oregon","11feb2025","spatula","spatula","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"clear; white",0,"crystals",,,,,1,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,0,"27feb2025",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"602546","Eugene","Lane County","OR","Oregon","24jan2025","spatula","spatula","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"rock; crystals; powder; chunky",,,1,,1,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,0,"27feb2025",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"602547","Eugene","Lane County","OR","Oregon","03feb2025","spatula","spatula","taken","ketamine",0,0,0,0,0,0,0,0,1,"clear; white",0,"crystals",,,,,1,"","unpleasant","",1,,,,,,,,,,"anxiety increase during use and higher following few days.","not overdose related",0,,,0,"27feb2025",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"602548","Eugene","Lane County","OR","Oregon","11feb2025","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"gray",0,"powder; dull",,,1,,,"dull","normal","normal",,,,,,,,,,,"","not overdose related",0,,,0,"03mar2025",2,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | LANE COUNTY",41,39,41039
"602549","Eugene","Lane County","OR","Oregon","21feb2025","spatula","spatula","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystals; powder; flaky; shiny; chunky",,,1,,1,"shiny","normal","normal",,,,,,,,,,,"","not overdose related",0,,,0,"12mar2025",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"602580","Eugene","Lane County","OR","Oregon","21nov2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; waxy; chunky",,,1,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,0,"24jan2025",2,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | LANE COUNTY",41,39,41039
"602581","Eugene","Lane County","OR","Oregon","09dec2024","spatula","spatula","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystals",,,,,1,"","","",1,,,1,,,,,,,"nodding off, can't breathe","not overdose related",0,,,0,"21jan2025",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"602582","Eugene","Lane County","OR","Oregon","21nov2024","spatula","spatula","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystals",,,,,1,"","stronger","stronger",,,,,,,,,,,"shorter","not overdose related",0,,,0,"21jan2025",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"602583","Eugene","Lane County","OR","Oregon","23dec2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; chunky",,,1,,,"","weaker","weaker",,,,,,,,,,,"","not overdose related",0,,,0,"22jan2025",4,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"OR | LANE COUNTY",41,39,41039
"602584","Eugene","Lane County","OR","Oregon","12dec2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; chunky",,,1,,,"","weaker","weaker",,,,,,,,,,,"","not overdose related",0,,,0,"22jan2025",2,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | LANE COUNTY",41,39,41039
"602585","Eugene","Lane County","OR","Oregon","23dec2024","spatula","spatula","unused","unknown",0,0,0,0,0,0,0,0,0,"clear; white",0,"crystals",,,,,1,"","","",,,,,,,,,,,"","not overdose related",0,,,0,"03feb2025",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"602586","Eugene","Lane County","OR","Oregon","14jan2025","spatula","spatula","taken","cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder; shiny",,,1,,,"shiny","normal","normal",,,,,,,,,,,"","not overdose related",0,,,0,"03feb2025",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"602587","Eugene","Lane County","OR","Oregon","14jan2025","spatula","spatula","unused","methamphetamine",0,0,0,1,0,1,0,0,0,"clear; white",0,"rock; crystals",,,,,1,"","","",,,,,,,,,,,"","not overdose related",0,,,0,"03feb2025",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"602588","Eugene","Lane County","OR","Oregon","14jan2025","spatula","spatula","taken","cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder; shiny",,,1,,,"shiny","normal","normal",,,,,,,,,,,"","not overdose related",0,,,0,"03feb2025",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"602589","Eugene","Lane County","OR","Oregon","14jan2025","spatula","spatula","unused","unknown",0,0,0,0,0,0,0,0,0,"clear; white",0,"crystals",,,,,1,"","","",,,,,,,,,,,"","not overdose related",0,,,0,"03feb2025",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"602956","Eugene","Lane County","OR","Oregon","27feb2025","scoop","scoop","taken","fentanyl",1,1,0,0,0,0,0,0,0,"gray",0,"powder",,,1,,,"","typical","normal",,,,,,,,,,,"","not overdose related",0,,,0,"12mar2025",2,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | LANE COUNTY",41,39,41039
"602957","Eugene","Lane County","OR","Oregon","27feb2025","scoop","scoop","unused","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; chunky",,,1,,,"","","",,,,,,,,,,,"","not overdose related",0,,,0,"12mar2025",2,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"OR | LANE COUNTY",41,39,41039
"602958","Eugene","Lane County","OR","Oregon","27feb2025","scoop","scoop","taken","fentanyl",1,1,0,0,0,0,0,0,0,"gray",0,"powder; dull; chunky",,,1,,,"dull","typical","normal",,,,,,,,,,,"","not overdose related",0,,,0,"12mar2025",3,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"OR | LANE COUNTY",41,39,41039
